dir,entry_idx,exit_idx,entry,exit,pnl,balance
SHORT,55016,55017,99372.01,99511.130814,-0.0024664470275850793,0.12664992022905916
LONG,55066,55068,99294.12,99492.70823999999,0.0018984823042335628,0.12791515293214742
SHORT,55085,55086,99192.01,98993.62598,0.001920006445511503,0.12919558361299818
LONG,55103,55104,99699.99,99560.41001400001,-0.0024538117195616357,0.12609579397537157
SHORT,55117,55118,98824.0,98962.3536,-0.002396702756089915,0.1230686122494048
LONG,55169,55173,98942.0,99139.884,0.001844798497618646,0.12429806768577642
SHORT,55195,55196,98148.72,97952.42256,0.0018657139959634382,0.12554229134331096
SHORT,55327,55328,97283.86,97420.057404,-0.002386182331562388,0.12252839755503202
LONG,55352,55353,96880.01,96744.37798599999,-0.002327181854762755,0.1195885737124941
SHORT,55396,55397,96998.71,97134.50819400001,-0.0022730200205534085,0.11671761082337821
SHORT,55443,55445,97512.36,97317.33528,0.0017519313384589219,0.11788595410772025
SHORT,55482,55483,96812.25,96947.78715,-0.0022406583297254843,0.11505586600745615
LONG,55521,55522,95339.7,95206.22442,-0.002185256063079596,0.11229533061433927
SHORT,55584,55585,96593.0,96728.2302,-0.0021343973489868096,0.10959945661228077
LONG,55615,55616,96823.96,97017.60792000001,0.0016428958546181234,0.11069435518383748
SHORT,55679,55680,97422.11,97558.500954,-0.0021039676089792242,0.10803691579893906
SHORT,55740,55744,98236.0,98373.5304,-0.0020534576585904706,0.1054432735613539
SHORT,55797,55798,100256.0,100396.35840000001,-0.0020041603005807786,0.10291189689296636
LONG,55907,55908,101029.42,101231.47884,0.001542649334425544,0.10393998674292708
LONG,55940,55941,101048.47,100907.00214200001,-0.001974132168208302,0.10144615464100415
LONG,55975,55987,100970.11,100828.751846,-0.0019267668150966056,0.09901215705270251
SHORT,55995,55997,100547.98,100688.747172,-0.0018819240691007866,0.09663517219833821
LONG,56020,56023,100583.79,100784.95757999999,0.0014485612312530314,0.09760055756859955
LONG,56131,56132,99980.01,99840.037986,-0.001853727389900402,0.09525882739085614
LONG,56144,56147,100248.0,100448.496,0.0014279298225889257,0.09621046307649078
LONG,56199,56213,99636.37,99835.64274,0.0014421948415166003,0.09717160560262493
SHORT,56274,56287,100063.53,100203.618942,-0.0018469407076891126,0.0948388068669227
SHORT,56313,56323,100216.72,100016.28656000001,0.0014235304910724471,0.09578814332366054
SHORT,56353,56354,100148.34,100288.547676,-0.001820645240152868,0.09348855736688937
SHORT,56397,56398,101252.0,101393.7528,-0.001776937009872485,0.09124417757018244
SHORT,56416,56426,101411.77,101208.94646,0.0013695751053284166,0.09215753178765994
LONG,56555,56556,101851.86,101709.26739600001,-0.0017503480012429384,0.0899463961274787
LONG,56586,56593,101626.02,101483.743572,-0.00170835190164918,0.08778831224519212
SHORT,56658,56662,101231.25,101028.7875,0.0013177025668002832,0.08866707325076643
LONG,56684,56692,101272.72,101130.938192,-0.0016840537222518046,0.0865396841622608
SHORT,56698,56700,100820.0,100961.148,-0.0016448597768720997,0.0844621259645774
SHORT,56779,56785,101744.31,101886.752034,-0.0016053716282087805,0.08243444370654573
LONG,56789,56790,102827.58,102683.621388,-0.0015656773893184402,0.08045659409869457
SHORT,56805,56806,102341.43,102136.74713999999,0.0012076534774214118,0.08126196460562252
LONG,56837,56843,101800.01,102003.61002,0.001218116849438266,0.08207377163203267
SHORT,56920,56927,102928.98,102723.12204,0.0012319273121967618,0.08289533008606927
SHORT,56957,56959,103149.4,103293.80916,-0.0015755915389460001,0.08090526189669292
SHORT,56985,56991,103168.14,102961.80372,0.0012143879810693856,0.08171512356827884
SHORT,57053,57054,104591.08,104737.50751200001,-0.0015531593536623487,0.0797533885967751
LONG,57075,57082,104675.3,104528.75458000001,-0.0015147561096185108,0.0778398655441727
SHORT,57122,57124,104825.54,104972.295756,-0.0014795023243981888,0.07597116389205366
LONG,57195,57198,104198.85,104407.2477,0.0011388077467418942,0.0767301158193353
SHORT,57369,57372,106443.78,106592.801292,-0.0014584093113781415,0.07488805592886048
SHORT,57393,57397,106481.64,106630.714296,-0.0014233972790398948,0.07309021837017629
SHORT,57436,57443,107005.87,107155.678218,-0.0013892257805619788,0.07133554149776343
SHORT,57498,57499,106042.23,106190.689122,-0.0013558746372479909,0.06962298915302662
LONG,57564,57565,106732.98,106583.553828,-0.001322349432983384,0.0679525247742781
SHORT,57623,57624,105122.16,105269.33102400001,-0.0012915736383847698,0.06632118851202194
LONG,57687,57690,104225.91,104079.99372600002,-0.0012596383334087585,0.06472994423605308
SHORT,57703,57705,104024.0,103815.952,0.000971596462983127,0.06537789097785594
SHORT,57764,57765,104898.57,104688.77286000001,0.000981322143577587,0.06603232366654425
LONG,57870,57871,101152.0,101354.304,0.0009898245317615229,0.06669198657997305
LONG,57901,57902,100570.26,100429.46163599999,-0.0012666809011134417,0.06509184574595975
LONG,57927,57928,101090.9,100949.37273999999,-0.0012362894262530298,0.06353009709097691
SHORT,57948,57949,100671.62,100812.560268,-0.0012075165554082344,0.062004930050113795
SHORT,58042,58045,101992.6,102135.38964000001,-0.0011785277054625293,0.0605163776944007
LONG,58090,58091,100830.61,100689.447146,-0.0011493875615497205,0.05906440824437898
LONG,58119,58120,98696.96,98558.78425600001,-0.0011218103057854473,0.05764727589737164
LONG,58209,58211,97546.65,97410.08469,-0.0010948947111187257,0.05626414480676606
LONG,58263,58264,98039.83,97902.574238,-0.0010686249023149118,0.05491419918041732
SHORT,58277,58278,96826.31,96632.65738,0.0008242621296980268,0.05546389031421326
SHORT,58470,58471,97240.0,97376.13600000001,-0.0010542021632023266,0.054132368699439874
SHORT,58659,58660,97493.85,97630.34139000002,-0.00102889393187031,0.05283281292407236
LONG,58709,58710,97827.51,97690.551486,-0.0010034536158668962,0.051565195243585105
SHORT,58774,58775,96878.09,97013.719326,-0.0009800996659948718,0.050327269601372314
SHORT,58846,58848,96215.85,96350.55219000002,-0.0009565704133133405,0.049119062840052116
LONG,58867,58868,96776.59,96970.14318,0.0007362947519723945,0.04960976227782425
SHORT,58900,58901,96933.78,97069.487292,-0.0009429327516146385,0.04841878071482049
SHORT,58908,58912,96987.61,97123.39265400001,-0.0009202957650466412,0.04725639104619975
LONG,58950,58951,95656.64,95847.95328,0.0007083733017825447,0.04772848239275129
LONG,58957,58961,95743.19,95609.14953400001,-0.000906507066085482,0.04658333291470205
SHORT,58968,58969,95612.18,95746.037052,-0.0008854094087097743,0.04546500684141877
LONG,59079,59080,95462.12,95328.473032,-0.0008635168749390711,0.0443741649322726
SHORT,59105,59106,95719.67,95853.677538,-0.0008434197528677298,0.0433088743547435
SHORT,59181,59185,95994.71,96129.10259400001,-0.0008231717748606299,0.042269158208109156
LONG,59251,59252,93700.08,93568.899888,-0.0008028181218466255,0.04125499429522198
LONG,59372,59373,94162.6,94350.92520000001,0.0006184123644854063,0.04166713168823128
SHORT,59558,59559,98710.42,98512.99915999999,0.0006254236466403775,0.0420842196764305
LONG,59585,59590,98174.75,98371.0995,0.0006308424529496787,0.042504641030998026
SHORT,59623,59624,98580.0,98718.012,-0.0008078857120761898,0.041484232113766846
SHORT,59691,59692,98325.0,98462.65500000001,-0.0007884907997864229,0.04048832015341159
LONG,59718,59721,98251.66,98114.10767600001,-0.0007689946646737022,0.03951688388797083
LONG,59731,59737,98060.5,98256.621,0.0005923580894806795,0.03991165755801166
SHORT,59758,59759,98380.58,98183.81884,0.0005990739799457328,0.04031117325016734
LONG,59777,59778,98424.39,98286.595854,-0.000765630113540429,0.03934398727037607
SHORT,59786,59787,98485.2,98623.07928,-0.0007478111660480713,0.03839945616797612
LONG,59807,59808,98618.14,98480.07460400001,-0.0007293208709983349,0.037478138016137905
SHORT,59874,59875,98670.44,98473.09912,0.0005625468516222429,0.03785329417767946
LONG,59976,59980,98375.01,98237.284986,-0.0007189476163166505,0.03694508009047441
LONG,60074,60075,95879.5,96071.259,0.0005538067505562326,0.037314161440578274
SHORT,60116,60117,96012.0,96146.4168,-0.000709230266501096,0.036418360366874285
LONG,60144,60145,96102.24,95967.69686400001,-0.0006916939184480166,0.035544574646591894
SHORT,60150,60155,95542.17,95675.929038,-0.0006755957303077862,0.03469125604305115
SHORT,60183,60184,95486.98,95620.661772,-0.0006593767036103126,0.03385842305922558
LONG,60203,60208,95781.52,95647.425872,-0.0006430730291638609,0.03304605791476559
SHORT,60254,60255,96254.78,96062.27044,0.0004960213293006517,0.033376848954492416
SHORT,60282,60283,95549.65,95358.55069999999,0.0005009865028069371,0.03371095121252689
SHORT,60320,60321,96330.49,96465.35268600001,-0.0006407440496965253,0.03290165240676773
LONG,60336,60337,96952.38,96816.64666800002,-0.0006249010841617018,0.032112243060572185
SHORT,60352,60353,96368.0,96502.9152,-0.0006103574038523059,0.03134132444141702
SHORT,60456,60457,94526.07,94337.01786,0.00047043327986566864,0.031655051099075605
LONG,60503,60505,94407.84,94596.65568,0.0004745092159751423,0.03197128505955537
LONG,60520,60544,94550.0,94739.1,0.0004792495630427546,0.032290678197300346
LONG,60591,60605,94508.79,94697.80758,0.0004840372661775313,0.03261326207249138
SHORT,60635,60638,94614.13,94746.58978200001,-0.0006198802722118622,0.03183031548991706
LONG,60651,60652,94881.73,95071.49346,0.00047713642919386325,0.03214830034166134
SHORT,60659,60660,94502.92,94635.224088,-0.0006110427445939721,0.03137651609535907
SHORT,60705,60708,94782.01,94914.704814,-0.0005963734414244972,0.030623260073457774
LONG,60799,60804,95189.35,95056.08491,-0.0005816275785751861,0.0298885161945153
LONG,61021,61022,93900.0,93768.54000000001,-0.0005676725880824033,0.02917140102546032
LONG,61052,61056,93758.01,93626.748786,-0.0005540524196765626,0.028471491600656457
SHORT,61110,61115,93555.98,93368.86804,0.00042735708892583735,0.02875649123157901
SHORT,61148,61149,93524.8,93655.73472000001,-0.0005465746288386368,0.02806613414658248
SHORT,61214,61215,93637.0,93449.726,0.0004212726735402176,0.028347076149389784
LONG,61266,61267,92538.03,92723.10606,0.0004249226714793733,0.02863026344012221
SHORT,61468,61469,93699.98,93831.15997200001,-0.0005441754172064415,0.027942936705715158
LONG,61619,61620,93526.8,93395.86248000001,-0.0005307201968516248,0.027272501825334958
SHORT,61657,61664,93753.2,93884.45448,-0.000518368442194151,0.02661777087401413
LONG,61723,61733,93768.58,93637.303988,-0.0005055513222101563,0.025979130697433902
LONG,61855,61869,94264.67,94453.19933999999,0.00038942716915451675,0.02623866221310125
SHORT,61914,61923,94637.69,94448.41462,0.0003938423198186675,0.026501311221854413
LONG,61929,61930,95105.0,95295.21,0.0003972546552156155,0.026766059320960756
SHORT,61966,61968,94936.24,95069.15073600001,-0.000508742489513516,0.026123486534842436
SHORT,61993,61995,95668.02,95476.68396000001,0.0003921135328879704,0.026384982635056193
SHORT,62082,62085,96763.61,96570.08278,0.00039603858935220314,0.026649096311233116
LONG,62100,62101,97256.48,97120.320928,-0.0005061462862392367,0.026009704543437713
LONG,62148,62149,97319.74,97514.37948,0.00038988547110612587,0.02626954149182665
SHORT,62259,62266,96962.4,96768.4752,0.0003943058177923002,0.026532499602159816
SHORT,62424,62425,98025.99,98163.22638600001,-0.0005043032199382627,0.025895533884210755
SHORT,62457,62460,98453.89,98256.98222,0.0003886919636019878,0.02615474817839169
LONG,62530,62536,98215.69,98078.188034,-0.0004967571321521832,0.025527217305347547
SHORT,62547,62559,97933.46,98070.56684400002,-0.00048519581932276437,0.024914385399498046
LONG,62563,62602,98159.09,98021.667274,-0.00047319892189264044,0.024316614550607917
LONG,62638,62662,97832.01,98027.67401999999,0.0003645060521136041,0.02455953752996848
SHORT,62685,62688,97637.63,97774.32268200001,-0.00046680312983213117,0.02396993671248651
SHORT,62760,62774,98362.43,98165.70513999999,0.0003597887500544277,0.024209875778978505
LONG,62793,62803,98254.75,98117.19335,-0.0004598181706701354,0.023629008229413478
LONG,62835,62837,98266.85,98463.3837,0.00035419883335890794,0.02386506202162532
SHORT,62990,62995,98060.61,97864.48878,0.00035821458094459824,0.02410395129246179
LONG,63013,63015,97871.99,98067.73398,0.00036131822987400044,0.02434474976587348
SHORT,63157,63158,99300.09,99439.110126,-0.0004627206587999648,0.02376030535824415
LONG,63210,63218,99248.69,99447.18738,0.00035616697732008146,0.02399767080877301
SHORT,63231,63232,99044.49,99183.15228600001,-0.0004561237290623634,0.023421558725666782
LONG,63252,63253,100737.03,100938.50405999999,0.0003510891652977293,0.023655540097336177
LONG,63305,63306,101926.13,101783.43341800002,-0.0004492896730686818,0.02308797272378081
SHORT,63313,63314,102012.97,102155.78815800001,-0.0004388330975609226,0.022533699762600983
SHORT,63334,63335,101862.6,101658.8748,0.0003382308334366424,0.02275926209722462
LONG,63412,63420,101794.15,101651.63819,-0.000432266665012579,0.022213199121725917
LONG,63437,63450,101878.47,101735.840142,-0.0004218952909189409,0.021680237835198346
LONG,63466,63469,101991.05,101848.26253,-0.000411772757203913,0.021160063888818442
SHORT,63684,63685,96878.14,96684.38372,0.00031761255897116785,0.021371876128345516
LONG,63753,63755,96109.35,95974.79691,-0.00040591604330566914,0.020859100704398118
LONG,63782,63783,95942.94,95808.619884,-0.0003961768996786391,0.020358628301197487
LONG,63871,63872,94529.37,94397.028882,-0.00038667142732463667,0.019870163732366865
LONG,63879,63880,94293.59,94482.17718,0.00029785375434818407,0.020068666668053216
SHORT,63886,63889,94317.54,94128.90491999999,0.0003012306866874943,0.020269554021400446
LONG,63908,63913,94393.94,94582.72788,0.00030384061478080015,0.020472046866074244
SHORT,63963,63964,94079.21,94210.92089400001,-0.00038911219478348063,0.019980574436960392
LONG,64072,64075,93700.55,93569.36923000001,-0.00037949105028117113,0.01950118051449442
LONG,64086,64087,93620.01,93488.941986,-0.00037038592151177074,0.019033288690410176
SHORT,64091,64094,93390.66,93203.87868000001,0.00028568966324304577,0.019223811910201172
LONG,64117,64119,92828.49,93014.14698,0.000288164940533915,0.01941585779118408
SHORT,64144,64145,93907.15,93719.3357,0.0002914320254456694,0.01961021052767383
LONG,64192,64194,92299.92,92170.700112,-0.0003724567285520929,0.01913970274648337
LONG,64202,64203,91930.75,91802.04695,-0.00036352037426395125,0.018680483858487
SHORT,64373,64377,94805.61,94938.33785400001,-0.0003550599566982852,0.018232021482496284
LONG,64381,64382,94947.82,94814.89305200001,-0.00034628078401703844,0.017794580591066762
LONG,64434,64435,94363.63,94231.52091800001,-0.0003379724691661223,0.017367635218945306
SHORT,64513,64515,94705.84,94516.42831999999,0.00026068820463637764,0.017541485247486957
LONG,64550,64553,94243.29,94111.349394,-0.0003331654293054997,0.017120612391944023
LONG,64581,64601,94316.55,94184.50683000001,-0.0003251717911601745,0.01670983753882413
SHORT,64665,64671,94611.6,94422.37680000001,0.000250814661457738,0.016877103012587748
LONG,64690,64699,94533.33,94400.983338,-0.00032054681751807245,0.016472170680006736
LONG,64714,64716,94550.02,94417.64997200001,-0.000312855937725351,0.016076953888881352
LONG,64754,64757,94286.46,94475.03292000001,0.0002409935387943416,0.016237562658231286
SHORT,64788,64795,94593.8,94726.23132,-0.00030862735344500776,0.01584774749149512
SHORT,64853,64881,94606.06,94416.84788,0.00023787468984733592,0.01600638344388498
LONG,64936,64947,94277.0,94465.554,0.00023993568782384214,0.0161662872144894
SHORT,65024,65030,95071.99,94881.84602000001,0.00024265597108947474,0.01632811174950643
LONG,65084,65092,94448.59,94637.48718,0.0002447583951251013,0.016491229585883997
SHORT,65111,65114,94143.42,94275.220788,-0.00031344880073891075,0.016095324637215667
LONG,65138,65140,94488.03,94677.00606,0.00024126891631186432,0.016256116930341454
LONG,65249,65250,91650.01,91521.69998599999,-0.00030875242885797954,0.015866083916831766
SHORT,65371,65374,94309.04,94441.072656,-0.0003015666570072387,0.01548518684024037
SHORT,65425,65426,94985.76,95118.740064,-0.00029432694627245365,0.015113433959766715
LONG,65476,65477,95582.01,95448.195186,-0.00028704945119784536,0.014750817338770036
SHORT,65512,65514,96454.55,96589.58637,-0.00028036878515800455,0.014396694466918181
SHORT,65523,65524,96322.0,96129.356,0.00021609438394844222,0.014540805378532033
SHORT,65556,65557,96293.61,96428.421054,-0.00027637708782976626,0.014191724263809607
SHORT,65569,65570,95748.26,95882.307564,-0.0002697421030822406,0.013851023539408319
LONG,65591,65592,96409.97,96602.78994,0.00020762684285573248,0.013989395264567009
SHORT,65617,65618,96243.58,96378.32101200001,-0.0002658964357936443,0.01365355185245053
SHORT,65695,65696,96827.38,96962.938332,-0.00025951306005952794,0.01332577103312875
LONG,65746,65749,97020.25,97214.2905,0.00019975330778660376,0.01345889548574971
SHORT,65771,65777,97253.14,97058.63372,0.00020201802124110514,0.013593619029562066
LONG,65818,65824,96903.48,97097.28696,0.00020376834925313775,0.013729419283667395
SHORT,65926,65945,99730.48,99870.10267200001,-0.000260955072324683,0.013399817114924375
SHORT,65975,65981,100072.45,99872.3051,0.00020113125489501401,0.013533949284244767
LONG,66004,66013,99617.47,99478.005542,-0.00025705029875566386,0.013209229239067878
LONG,66032,66033,99861.93,99722.12329799999,-0.0002508828909376184,0.01289230020193492
SHORT,66112,66113,98974.01,99112.57361400001,-0.0002450439499381944,0.012582794750987052
LONG,66126,66127,99345.27,99206.18662200001,-0.00023898502070549167,0.012280895756526624
LONG,66146,66147,99706.18,99566.591348,-0.00023325105310369946,0.011986240224640293
LONG,66237,66240,100100.0,99959.86,-0.00022765466058659236,0.0116986543629305
LONG,66299,66301,101409.17,101611.98834,0.00017536282890032588,0.011815523920016172
SHORT,66384,66385,102237.6,102380.73264000002,-0.00022457766314775974,0.011531868637268333
SHORT,66489,66490,105033.63,104823.56274000001,0.00017309334824539344,0.011647302642327384
LONG,66590,66591,103604.56,103459.513616,-0.00022121721908572526,0.011367848910030023
SHORT,66653,66654,103035.13,103179.37918200002,-0.00021606870423295622,0.011094940961246916
SHORT,66664,66665,103122.66,103267.03172400001,-0.00021088154285043244,0.01082858471359025
SHORT,66686,66687,103126.01,103270.38641400001,-0.00020581890965122357,0.010568622880371074
LONG,66797,66804,104120.95,104329.19189999999,0.00015842365697675594,0.010674203422945975
LONG,66837,66841,104541.71,104750.79342,0.00016000630930995544,0.0107808387151412
SHORT,66880,66881,104384.08,104530.21771200001,-0.0002049114014586998,0.010522023120106794
LONG,66973,66978,105116.0,104968.8376,-0.0001998447851201894,0.010269568219386072
SHORT,66989,66990,105102.96,105250.10414400001,-0.00019519368314587624,0.010023026695143265
SHORT,67008,67010,104936.35,104726.4773,0.00015044563069410724,0.010123357192361656
LONG,67015,67017,105024.01,104876.976386,-0.0001922729231545249,0.009880467483245323
LONG,67033,67042,105115.6,104968.43816,-0.00018765971890927902,0.009643405426919816
SHORT,67074,67075,104390.01,104536.15601400001,-0.00018329220694947665,0.00941189619283574
LONG,67131,67132,101016.41,101218.44282,0.00014108432393060126,0.009505921035802162
SHORT,67233,67234,108456.48,108239.56704,0.00014268387474739177,0.009601075305370544
LONG,67242,67243,108405.34,108253.572524,-0.00018235322327489709,0.009370716705568794
SHORT,67288,67289,106908.28,107057.95159200001,-0.00017810921242275777,0.009145753909618193
SHORT,67366,67367,103137.65,102931.3747,0.00013727776618336366,0.009237302906253466
LONG,67477,67478,102146.55,102350.8431,0.00013846717056473522,0.009329583562286935
LONG,67586,67587,105091.99,105302.17398,0.0001398504575986826,0.009422786102074183
SHORT,67642,67643,106028.55,106176.98997000001,-0.00017909889544213,0.009196573276121682
LONG,67745,67746,105669.02,105521.08337200001,-0.00017467051623337547,0.008975919893507699
SHORT,67761,67766,105390.0,105537.546,-0.00017060530941590262,0.008760434984624256
LONG,67812,67814,105142.14,104994.94100400001,-0.00016638694166296175,0.008550245868038172
LONG,67824,67825,105100.38,105310.58076000001,0.0001281681855618979,0.008635662824259878
SHORT,67840,67842,105032.71,104822.64458000001,0.00012962129899213992,0.008722105809130718
LONG,67863,67864,104950.0,104803.07,-0.00016565895563281394,0.00851283632445225
LONG,67953,67954,104297.7,104151.68322,-0.00016168430031031412,0.008308587842519677
LONG,67965,67966,103898.89,103753.43155400001,-0.00015780500889296794,0.00810923989441411
LONG,68037,68040,102487.57,102692.54514,0.00012155750601726355,0.008190251200959304
SHORT,68054,68055,102142.53,102285.529542,-0.0001556721045766375,0.00799362784037787
LONG,68106,68108,102025.4,101882.56444,-0.00015182297357229082,0.0078018367276036895
SHORT,68118,68119,101706.58,101848.96921200001,-0.00014828951068157034,0.007614538033284101
LONG,68134,68135,102380.01,102584.77002,0.00011414192511892982,0.00769060726823661
LONG,68236,68237,103771.25,103978.7925,0.00011528220295086377,0.007767436434846291
LONG,68301,68302,104110.82,103965.06485200001,-0.000147526920207033,0.007581072332465026
SHORT,68377,68378,105066.85,105213.94359000001,-0.00014409344182316565,0.0073990735289795355
SHORT,68417,68418,105072.1,105219.20094000001,-0.00014063419056531678,0.007221443970769321
SHORT,68487,68488,106105.61,106254.157854,-0.00013725798555241524,0.0070480787653630595
LONG,68573,68577,104700.01,104553.429986,-0.00013386415999053517,0.006878974211545709
LONG,68674,68680,104587.73,104441.307178,-0.00013065235719988315,0.006713926983288097
LONG,68761,68766,104945.01,105154.90002,0.00010064176547949255,0.006780999113851149
LONG,68810,68811,105232.06,105084.735116,-0.00012879151616937586,0.006618302602112517
LONG,68863,68875,104666.01,104875.34202,9.920835600566767e-05,0.006684419445107622
SHORT,68899,68901,105019.69,105166.717566,-0.0001270507603931633,0.0065239465874889204
SHORT,68906,68935,105096.5,104886.307,9.792443827820823e-05,0.006589251292829684
LONG,68967,68989,104800.0,105009.6,9.877287687952064e-05,0.0066550779132450565
SHORT,69037,69049,104930.0,105076.902,-0.00012649306589704998,0.0064953094577817816
LONG,69162,69163,101816.79,101674.24649399999,-0.00012336541253165053,0.006339467497961222
LONG,69222,69223,99143.5,99004.6991,-0.00012040550618877877,0.0061873646542826375
SHORT,69249,69250,98786.16,98588.58768,9.287234346078649e-05,0.006249300174472011
SHORT,69315,69316,101045.58,100843.48884,9.38019956188226e-05,0.006311855669218473
LONG,69355,69356,99805.38,99665.65246800001,-0.00011988107472546007,0.006160415316146921
SHORT,69423,69424,101853.1,101649.3938,9.24678338953656e-05,0.006222081073461552
LONG,69439,69440,101906.36,102110.17272,9.326899529118972e-05,0.006284239663385434
SHORT,69486,69488,102849.99,102644.29002,9.432643734741834e-05,0.006347144902415925
SHORT,69504,69507,102789.72,102933.625608,-0.00012064018316022007,0.006194768994743625
LONG,69542,69545,102877.48,102733.451528,-0.00011765724751716017,0.0060461379022527465
SHORT,69574,69576,102702.57,102497.16486,9.075252991281522e-05,0.006106659742654298
SHORT,69604,69605,102227.71,102023.25458000001,9.166096273724005e-05,0.006167787406678267
SHORT,69635,69636,102286.47,102081.89706,9.25784889742397e-05,0.0062295269586191155
LONG,69695,69698,101360.57,101563.29114,9.338060910969696e-05,0.0062917599329357175
SHORT,69738,69743,102002.19,102144.99306600001,-0.00011958748104531391,0.006140713652225725
LONG,69833,69836,102571.34,102776.48268,9.20492976468663e-05,0.006202059381611463
SHORT,69841,69842,102623.96,102767.63354400001,-0.00011788254266629196,0.006053166542037114
LONG,69878,69879,102317.94,102174.69488400001,-0.00011496779213290557,0.005907932917194023
LONG,69935,69936,103632.0,103486.9152,-0.00011220936989626432,0.005766183882711789
LONG,69977,69980,104036.97,103891.31824200001,-0.00010951713048434096,0.005627835832813889
SHORT,69984,69987,103733.25,103525.7835,8.447381585053375e-05,0.005684170469500353
SHORT,70063,70070,105244.06,105033.57188,8.531939874719734e-05,0.005741069015900048
SHORT,70131,70136,105112.0,104901.776,8.61734459286608e-05,0.005798537116749209
LONG,70164,70165,105920.57,106132.41114000001,8.692007138007285e-05,0.005856464502545535
SHORT,70186,70188,105732.0,105520.536,8.790553218321248e-05,0.00591508771221602
LONG,70211,70214,105407.96,105618.77592,8.866716480611458e-05,0.005974179438461054
SHORT,70270,70271,104923.38,104713.53324,8.967243337130063e-05,0.00603398097464005
SHORT,70367,70368,104065.17,104210.86123800001,-0.00011468787638499155,0.005889123193381858
LONG,70388,70402,104170.01,104378.35002,8.827795666879592e-05,0.005947955534083745
LONG,70456,70457,104588.68,104797.85736,8.91598534559162e-05,0.0060073756098692425
LONG,70542,70545,102366.07,102222.75750200001,-0.00011409808495824612,0.00586324064686165
SHORT,70597,70609,102386.74,102181.96652,8.800724210939536e-05,0.0059219316857367366
SHORT,70650,70659,102301.44,102096.83712,8.888819460291178e-05,0.005981210221910964
LONG,70696,70701,102026.79,101883.952494,-0.00011360112574475272,0.005837703045056657
SHORT,70728,70729,101869.04,102011.656656,-0.00011095722177739926,0.0056975573080539745
LONG,70749,70755,102078.44,101935.530184,-0.00010821370595186881,0.005560855815561835
LONG,70847,70848,100649.37,100508.460882,-0.0001056173345049637,0.005427434201979063
LONG,70853,70854,100809.1,101010.7182,8.135723868766463e-05,0.005481654269656832
SHORT,70876,70877,100774.0,100915.08360000001,-0.00010418980270337431,0.005350056195605173
LONG,71019,71020,99272.13,99133.14901800001,-0.00010161361732312565,0.005221692297304022
SHORT,71035,71036,99090.71,99229.43699400002,-9.924870549486359e-05,0.005096335130322638
LONG,71085,71086,98346.3,98542.9926,7.639406360353368e-05,0.005147247518274558
LONG,71125,71126,97401.17,97264.808362,-9.77616721145898e-05,0.005023749608568595
LONG,71137,71138,97311.2,97505.82239999999,7.530600663243959e-05,0.005073936867158191
SHORT,71142,71143,97073.99,96879.84202000001,7.615979237604145e-05,0.0051247269751984416
LONG,71175,71176,94348.07,94536.76614,7.681965735822463e-05,0.0051759229976806745
SHORT,71288,71289,95085.39,95218.509546,-9.837876841691751e-05,0.005051664614275354
SHORT,71349,71350,98193.49,98330.96088600002,-9.601698932353681e-05,0.004930389301880439
LONG,71447,71450,101383.85,101241.91261000001,-9.364288401061122e-05,0.004812094471360427
LONG,71536,71539,98572.01,98769.15402,7.213329612569621e-05,0.004860167295129321
LONG,71612,71613,99248.65,99109.70189,-9.230915743638999e-05,0.004743557301217284
SHORT,71738,71739,97812.01,97616.38597999999,7.120079509127286e-05,0.004791040309802471
SHORT,71773,71778,98010.06,97814.03988,7.19135150501356e-05,0.004838998623303593
SHORT,71827,71833,97420.38,97556.76853200002,-9.197484683313725e-05,0.004722828783353938
SHORT,71894,71895,98041.35,98178.60789000001,-8.976680668521217e-05,0.004609447832751956
LONG,71948,71949,97294.0,97157.7884,-8.754724268745557e-05,0.0044988533509007405
SHORT,71976,71977,96904.11,96710.30178,6.752778879702301e-05,0.00454388687294326
LONG,72002,72004,96642.66,96835.94532,6.81128642254173e-05,0.004589280302803961
SHORT,72104,72108,98082.18,98219.495052,-8.722845071539742e-05,0.0044791054505745435
SHORT,72149,72150,98566.49,98369.35702000001,6.723137281312155e-05,0.004523941296134792
LONG,72246,72247,96403.65,96596.4573,6.781388002906073e-05,0.004569135469683179
SHORT,72268,72269,96291.57,96426.37819800002,-8.684555787227453e-05,0.004459444234462488
LONG,72303,72305,96773.15,96637.66759,-8.469822434514462e-05,0.004352448788945032
LONG,72395,72399,97081.92,97276.08383999999,6.524320734628325e-05,0.004395929752346589
LONG,72510,72511,97886.66,98082.43332,6.58949869876722e-05,0.004439845090572529
LONG,72569,72570,96158.52,96350.83704,6.655327790767965e-05,0.004484199143027346
SHORT,72602,72604,96455.56,96590.597784,-8.523117311152082e-05,0.004376546974200689
SHORT,72695,72696,96109.99,96244.54398600002,-8.318502833863866e-05,0.0042714792109910475
SHORT,72709,72721,96052.19,96186.66306600001,-8.118800536330946e-05,0.0041689338095727835
LONG,72781,72797,96255.11,96447.62022,6.24923178054945e-05,0.004210581458330414
SHORT,72821,72828,96425.61,96560.60585400001,-8.003052177848966e-05,0.004109498029260273
LONG,72856,72863,96633.42,96498.133212,-7.805169606973935e-05,0.004010898843044232
SHORT,72928,72936,97127.13,96932.87574,6.0203591634094546e-05,0.004051047940463105
